Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
1,0.2245808681488037,0.012169032135009765,0.10878975601196289,0.06950332336425781,1.4966984745788574,0.7144417688941955,1.4966984745788574,10.0,44.64,831.2610622607422,0.1109934772491455,0.0017308399200439454,1.2383407131195068,0.7443067975997925,1.2383407131195068,10.0,55.38,354.08545236816406
2,0.10078020271301269,0.001566497344970703,0.03362194496154785,0.026526007537841796,1.0843035851860046,0.7451459959030151,1.0843035851860046,10.0,61.102,271.87598591064454,0.044454737091064456,0.0014321098327636718,0.9981445987701416,0.7460488561630249,0.9981445987701416,10.0,64.2,187.2536491455078
3,0.06450320922851563,0.0015385877990722657,0.03362064483642578,0.026365605239868164,0.9213281521987915,0.7467433800888061,0.9213281521987915,10.0,67.116,175.68762076171876,0.04375517234802246,0.0008699989318847656,0.8829880532264709,0.7466888418197631,0.8829880532264709,10.0,68.69,133.4325705871582
4,0.3285100581359863,0.0009568280792236328,0.17517438735961913,0.14901523986816406,0.9018532649993897,0.7320127088546753,0.9018532649993897,42.0,67.906,1389.4236891992186,0.3691496311187744,0.00030372314453125,0.848171685218811,0.731798011302948,0.848171685218811,42.0,70.03,1379.0637671875
5,0.28493384178161624,0.0002844247436523437,0.14834612396240235,0.13322917991638183,0.8017988479423523,0.727522606048584,0.8017988479423523,42.0,71.656,1376.3566156640625,0.21064600372314454,0.0003244625091552734,0.809022066116333,0.725510004901886,0.809022066116333,42.0,71.16,1367.7335190429687
6,0.28799751068115237,0.0016515262603759766,0.1490245234680176,0.134228316116333,0.7435187815856934,0.7203614869499206,0.7435187815856934,42.0,74.108,1363.0489227539063,0.21200212631225587,0.0009420204162597656,0.7615952385902405,0.7188196615219116,0.7615952385902405,42.0,73.28,1356.9856896484375
7,0.28789079193115236,0.000977122344970703,0.148664588470459,0.1351687442779541,0.690923472366333,0.7135194658851624,0.690923472366333,42.0,75.996,1352.4486312304687,0.21065663948059082,0.0009557628631591797,0.7339855749130249,0.7118871788024902,0.7339855749130249,42.0,74.49,1348.8224615234376
8,0.28659744232177736,0.0016425849151611327,0.14723891670227052,0.1346618758392334,0.6389365657997131,0.7127315528869629,0.6389365657997131,42.0,77.802,1354.1174208789062,0.21076926460266113,0.0009477569580078125,0.6925256397247315,0.7119417364120484,0.6925256397247315,42.0,75.82,1353.6919016601562
9,0.2853524710083008,0.0009652196502685547,0.1469165874481201,0.13441109420776368,0.590757383966446,0.7162143066596985,0.590757383966446,42.0,79.548,1362.7869045703126,0.2104975284576416,0.00032390251159667967,0.6569443235397339,0.7221054498672486,0.6569443235397339,42.0,77.09,1369.327921875
10,0.28554970275878905,0.0002897206878662109,0.14966663787841797,0.1325397954559326,0.552300960817337,0.7234912675476074,0.552300960817337,42.0,80.95,1373.683043828125,0.20883584594726562,0.00032068214416503904,0.6373708061218262,0.7267834769248962,0.6373708061218262,42.0,78.04,1377.5197875
11,0.28659705726623536,0.0016424391174316407,0.14763804107666015,0.1342484348297119,0.5128579877662659,0.7265443407440185,0.5128579877662659,42.0,82.234,1380.5366085546875,0.21198916702270507,0.0009689075469970703,0.6185028212547302,0.7309764964103699,0.6185028212547302,42.0,78.76,1384.2070181640624
12,0.28761963020324705,0.0009732820892333985,0.14896522270202636,0.13460741203308105,0.4829136646413803,0.7324584045791626,0.4829136646413803,42.0,83.416,1390.8205622460937,0.21146937866210938,0.0009617912292480469,0.6115640484809876,0.7363426577568054,0.6115640484809876,42.0,78.7,1395.4044029296874
13,0.28648400184631345,0.000984200668334961,0.1480039345550537,0.13442428115844726,0.45055682642936706,0.7380337330436707,0.45055682642936706,42.0,84.396,1402.4456362109374,0.20994463958740234,0.0009459548950195313,0.6135319863319397,0.7420471242904663,0.6135319863319397,42.0,78.81,1407.8108739257812
14,0.2858693654632568,0.0009673061370849609,0.14764488494873046,0.13417972595214844,0.42164849108695984,0.7445158968162536,0.42164849108695984,42.0,85.462,1415.6212407226562,0.20625078086853027,0.0009654758453369141,0.6076762392044067,0.7509870384216308,0.6076762392044067,42.0,79.48,1422.1801895507813
15,0.2860047043609619,0.0009685641479492187,0.14776004318237304,0.13417759979248048,0.39518879529953005,0.7518929996299744,0.39518879529953005,42.0,86.522,1430.0886217578125,0.21119724044799804,0.0009663814544677734,0.5951439286231994,0.756436710357666,0.5951439286231994,42.0,79.6,1435.6632069335938
16,0.2861593347930908,0.00029034210205078126,0.14835782836914063,0.13441503288269044,0.3696573729252815,0.7607080784034729,0.3696573729252815,42.0,87.348,1445.3036414648438,0.21204272499084473,0.0009726104736328125,0.6209523701190949,0.7663196446418762,0.6209523701190949,42.0,78.88,1451.9318303710938
