Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
1,0.24012243873596192,0.012005208358764648,0.10671332817077636,0.08683110801696778,1.5448457025909423,0.06601079065918923,1.6108564950180053,10.0,42.758,16.01315277006149,0.14132555046081544,0.0009733005523681641,1.3178476806640624,0.028932501092553138,1.3467801834106445,10.0,52.34,1.1061933336734773
2,0.11613458564758301,0.0009047853851318359,0.029793462753295898,0.043847311248779296,1.1944841231155396,0.03033695789992809,1.2248210793304444,10.0,57.268,3.1284350807094574,0.04941544303894043,0.0004029762268066406,1.092625080871582,0.02591578423678875,1.118540860939026,10.0,60.69,6.015084438896179
3,0.07776408172607421,0.0009277816009521484,0.02937996566772461,0.044373654022216796,1.0181078648757935,0.02454260771036148,1.0426504700088501,10.0,63.726,6.19408757019043,0.0502009578704834,0.0011020530700683593,0.9622716529846191,0.02296778248846531,0.9852394380569458,10.0,65.52,13.831930167388917
4,0.06691413635253907,0.0003845092010498047,0.03908310470581055,0.02407422546386719,0.9364420435714722,0.01867856991171837,0.9551206131744385,7.0,66.864,79.88914504150391,0.2574110424041748,0.0006493988037109375,0.9066201961517334,0.016477472296357154,0.9230976680755615,7.0,68.13,72.52575394287109
5,0.06338939453125,0.0011744844055175782,0.036021617431640625,0.023157592163085938,0.8628460552978515,0.015582406293153763,0.8784284620857239,7.0,69.524,69.5091741015625,0.052761503219604496,0.00043387069702148436,0.8621854222297668,0.014478950285911561,0.8766643723487854,7.0,69.39,65.16111418457031
6,0.06297844055175782,0.0011313765716552734,0.03574249290466309,0.023065750579833986,0.802009309463501,0.013964820186793804,0.8159741304588318,7.0,71.864,63.504555447387695,0.052070432662963864,0.00039298782348632814,0.8339805871009827,0.013583881250023843,0.8475644684791565,7.0,70.72,61.51738910217285
7,0.06339757186889648,0.0014429685974121094,0.03585790634155273,0.023064275131225585,0.7514385437583924,0.013072535982728005,0.7645110803413391,7.0,73.768,60.66988954650879,0.0530564323425293,0.0006539070129394531,0.8015650077819825,0.012857034584879875,0.8144220416069031,7.0,71.83,57.99764609375
8,0.06315543312072754,0.0011326048278808593,0.03590958862304688,0.023083661041259765,0.7084536126995087,0.012528371735513211,0.720981984539032,7.0,75.3,58.744886637573245,0.051698927307128904,0.0006040550231933594,0.7798325106620788,0.012248820555210113,0.7920813303947448,7.0,73.0,56.71675420837402
9,0.06211877914428711,0.0006479808807373046,0.035301992416381836,0.02311855484008789,0.6692399680900574,0.01189145599424839,0.68113142411232,7.0,76.734,55.982987954711916,0.05171544075012207,0.00042139930725097654,0.7696576829910279,0.0117574437469244,0.7814151277542114,7.0,73.21,54.07088472595215
10,0.06221182693481445,0.0004064327239990234,0.035515131149291994,0.02323576042175293,0.6361773220920562,0.01149031819343567,0.6476676409244537,7.0,77.8,54.257173110961915,0.05170739364624023,0.0006502296447753906,0.7480714903831482,0.011335149049758911,0.7594066401481628,7.0,73.9,52.71783985595703
11,0.06237623962402344,0.0006490458679199219,0.035590977554321286,0.02307758270263672,0.6036814053583145,0.011176846929192543,0.6148582524204255,7.0,79.05,52.81548011657715,0.05253978462219238,0.0004034889221191406,0.7363088382720947,0.010972420170903207,0.7472812596321106,7.0,74.52,51.371661233520506
12,0.06209968574523926,0.0006502056121826172,0.035560733566284176,0.022871323776245116,0.5753373230361939,0.010966972205042839,0.5863042953586578,7.0,80.164,51.33352671081543,0.05124414978027344,0.00040938034057617185,0.721163599205017,0.010638368558883667,0.7318019673347473,7.0,75.1,49.842118432617184
13,0.06160384872436524,0.0004026348114013672,0.035463602294921875,0.022737479248046876,0.5483042068099976,0.010813744136989116,0.5591179505395889,7.0,81.048,50.5680467980957,0.05264346008300781,0.0008505134582519531,0.7107930503845215,0.010672728928923608,0.7214657761573792,7.0,75.59,49.17384474182129
14,0.061716853561401365,0.0003952675628662109,0.03538302101135254,0.022920083541870116,0.522278546423912,0.010749028284549713,0.5330275746297837,7.0,82.004,49.789837584228515,0.05178973617553711,0.0005952339172363281,0.7081699321746826,0.010471098147332668,0.7186410302162171,7.0,75.57,48.369221551513675
15,0.062206695709228516,0.0003902361297607422,0.03571929847717285,0.023057994079589843,0.49930136116027835,0.010758813059329986,0.5100601735305786,7.0,82.818,49.02068010559082,0.052016626358032225,0.0003995857238769531,0.6988171377182006,0.010604367256164551,0.7094215044021607,7.0,76.08,47.662878231811526
16,0.062246949157714844,0.00039302543640136716,0.035879794158935545,0.02294514533996582,0.4744994156074524,0.010780970885157585,0.4852803861665726,7.0,84.046,48.58375947265625,0.051723109436035156,0.0004067298889160156,0.6902367144584656,0.010720850083231925,0.7009575666427612,7.0,76.44,48.23437902526855
17,0.06249965240478516,0.0004135558319091797,0.035926668243408205,0.023108288040161132,0.4519674769306183,0.010779335157573223,0.4627468123102188,7.0,84.736,47.77088894958496,0.0519242919921875,0.0008579185485839844,0.6958025192260742,0.01066095101237297,0.7064634712219239,7.0,76.42,47.14730076599121
18,0.061938844680786136,0.00041042709350585935,0.03538964164733887,0.02308810737609863,0.4296273862791061,0.01092012473642826,0.4405475107049942,7.0,85.466,47.570741742553714,0.05228489265441894,0.00038796157836914065,0.6948344235420227,0.010637223272025586,0.7054716481208801,7.0,76.32,46.51583612670898
19,0.06290722816467285,0.0006470401763916016,0.035666689453125,0.023533602752685547,0.4061214152789116,0.010809841655790806,0.41693125662326813,7.0,86.33,46.8293378540039,0.05247159843444824,0.0005849739074707031,0.7036045623779297,0.010553339470922947,0.7141578997611999,7.0,76.39,45.800933074951175
20,0.06351846733093262,0.0009015163421630859,0.03664681373596192,0.022909249801635743,0.38502782611608505,0.0108578254160285,0.39588565190792085,7.0,87.06,46.56381836303711,0.05253447265625,0.0004135520935058594,0.7080874704360962,0.010583574821054936,0.7186710465431213,7.0,76.36,45.04192907409668
21,0.06386886108398437,0.0006409252166748047,0.03734515419006348,0.02284263702392578,0.3681051166677475,0.011119205512106418,0.37922432178020477,7.0,87.634,46.79820188720703,0.052707121658325196,0.0006197704315185547,0.7129974177360535,0.01105558329820633,0.7240529985427856,7.0,76.39,46.413240899658206
22,0.06425646911621094,0.00040138359069824217,0.03707352684020996,0.023749418029785155,0.3479863314294815,0.011628966432213783,0.35961529846668244,7.0,88.444,48.966438401489256,0.05256748504638672,0.0008356636047363281,0.7148931223869324,0.011673303277790547,0.7265664246559143,7.0,76.58,49.01758107604981
