Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
19,0.06576324546813965,0.0009353746032714844,0.03866550994873047,0.023118807067871092,0.3718903661251068,0.007535411063432694,0.37942577736854555,7.0,87.542,41.31966074523926,0.05507679901123047,0.0004586753845214844,0.685859610748291,0.006516728406399488,0.6923763380050659,7.0,77.66,32.655458590698245
20,0.06502018959045411,0.0006643846893310547,0.0387089900970459,0.02263000762939453,0.35223189309597014,0.007740578140616417,0.3599724707555771,7.0,88.292,42.31632321716309,0.054617311096191404,0.0006441780090332031,0.6990480014801025,0.006620535343140364,0.7056685363769531,7.0,77.31,32.793533349609376
21,0.06508273200988769,0.000650638656616211,0.038425168380737305,0.02299105209350586,0.33291183470487595,0.008102799568176269,0.34101463389873504,7.0,89.07,43.73708761047363,0.054941325759887694,0.0008869453430175781,0.6994128089904785,0.0070990267172455785,0.7065118368148804,7.0,77.41,34.84111806335449
22,0.06536492668151855,0.0006674403381347657,0.03826707427978516,0.023413695068359375,0.3137236670088768,0.008305109924077987,0.32202877709388733,7.0,89.846,45.25192287414551,0.05451954765319824,0.0006641654968261719,0.7009969905853272,0.007332504287362099,0.7083294944763183,7.0,77.72,35.999827725219724
23,0.06577594436645508,0.0006721486663818359,0.0389414175415039,0.023130210571289063,0.29421514016866684,0.008689236406385898,0.3029043767285347,7.0,90.564,47.06127796142578,0.05560639877319336,0.0009049751281738281,0.7061989389419555,0.007727612829953432,0.7139265481948852,7.0,77.54,37.53641080932617
24,0.06638497695922851,0.0006854311370849609,0.03902902076721192,0.023635432739257813,0.27590299203395846,0.008926033787727355,0.2848290259170532,7.0,91.27,48.40547162963867,0.0547345531463623,0.00043583641052246096,0.7180920194625855,0.007845063225924969,0.725937079334259,7.0,77.7,38.132517407226565
25,0.06634573150634765,0.001164225311279297,0.038527792053222654,0.02363373191833496,0.2597882754802704,0.009320333702862263,0.26910860914468765,7.0,91.748,50.2365643536377,0.05539278030395508,0.0006284069061279297,0.7253820705413818,0.008041181297600269,0.7334232509613037,7.0,77.43,39.859858169555665
26,0.06691241165161133,0.00042476409912109377,0.03869741355895996,0.024729968338012696,0.24322304901361466,0.009588161523342133,0.2528112105298042,7.0,92.512,52.24947034484863,0.055677182388305664,0.0007331783294677734,0.741288158416748,0.00823856388181448,0.7495267213821412,7.0,77.33,41.49378670349121
27,0.06636417816162109,0.0006792135620117188,0.03887497200012207,0.02376192512512207,0.22860278990268706,0.009906376035809517,0.23850916627407073,7.0,93.1,53.578891134033206,0.05437347755432129,0.0006709178924560547,0.7564528618812562,0.008377372089028359,0.7648302369117737,7.0,77.13,42.40023043518067
28,0.0666094297027588,0.0006737060546875,0.03801800941467285,0.024857634048461915,0.2119971876269579,0.010092257861196994,0.22208944543480874,7.0,93.736,54.626680854492186,0.05423826446533203,0.0006258037567138672,0.7614915505409241,0.00839542784243822,0.7698869791030883,7.0,77.27,42.9141138671875
29,0.06690043190002441,0.0006575838470458985,0.03868131645202637,0.024512375564575195,0.20023008432984352,0.010346043124198914,0.2105761275434494,7.0,94.168,56.197743417358396,0.054365000915527345,0.0006913612365722656,0.7697046586990356,0.008674666415154934,0.7783793265342712,7.0,77.32,44.56105182800293
30,0.0664365128326416,0.0004251399230957031,0.03843691040039063,0.024533416748046873,0.18787392090439797,0.01057362744808197,0.19844754820942878,7.0,94.598,57.88554479309082,0.05450784797668457,0.000638619613647461,0.779870436000824,0.008696626828610898,0.7885670589447021,7.0,77.32,45.03438403930664
31,0.0669351187133789,0.0011885372161865235,0.03850040740966797,0.02420597282409668,0.17423233336567878,0.01070487872928381,0.18493721237540245,7.0,95.316,58.657933088378904,0.05483065032958984,0.0006521995544433594,0.7897730476379394,0.008800577996671199,0.7985736248016357,7.0,77.26,45.800004556274416
32,0.06684792526245117,0.0006594823455810547,0.03874153297424317,0.024396275939941408,0.16234277485013007,0.010731774177253246,0.17307454897999763,7.0,95.674,59.14614485473633,0.05516356773376465,0.0010508918762207032,0.8007525354385376,0.008878458730876445,0.8096309937477112,7.0,77.31,46.687889993286134
33,0.06676538436889648,0.0009388539886474609,0.03847008346557617,0.02430174430847168,0.15163380760908127,0.01081796678751707,0.1624517744767666,7.0,96.152,59.87589139587402,0.054205787658691405,0.00045813980102539064,0.8067117136955261,0.008896602350473404,0.815608314037323,7.0,77.22,46.53032194824219
34,0.06690143821716309,0.0008915776824951172,0.0387189794921875,0.024240925674438477,0.14189129360496996,0.01080499548137188,0.15269628917694092,7.0,96.554,60.02641395202637,0.05518451461791992,0.0008530250549316406,0.8153096562385559,0.009009179764986039,0.824318833065033,7.0,77.45,47.24002295837403
35,0.06681765998840332,0.0009492906188964844,0.03832107231140137,0.024499186477661132,0.13236741106033326,0.01084409515887499,0.14321150634407998,7.0,96.83,60.73673877563476,0.05453133773803711,0.0004503425598144531,0.8246667882919312,0.00901265984326601,0.8336794464111328,7.0,77.12,47.05141947631836
36,0.0666634481048584,0.0006625518035888672,0.038637383728027344,0.024318810729980468,0.12370890580415726,0.010766608303189278,0.13447551415920259,7.0,97.252,60.620700490722655,0.055050781631469724,0.0008730201721191406,0.8285491008758545,0.009057732923328876,0.8376068335533142,7.0,77.28,47.354828823852536
37,0.06656124053955079,0.0006772786712646485,0.038725622100830075,0.024127712478637695,0.11554015696048736,0.0107951715233922,0.12633532836079597,7.0,97.516,61.02803446838379,0.054768653106689456,0.0006936134338378907,0.8323706888198853,0.009017208190262317,0.8413878970146179,7.0,77.63,46.94331071472168
38,0.06662423797607422,0.0009207122039794922,0.03895132766723633,0.023718797149658202,0.10813934500873089,0.010651279466152191,0.11879062437832355,7.0,97.862,60.68291619995117,0.055025943756103514,0.0006037727355957031,0.840447544002533,0.008990947686135769,0.8494384921073913,7.0,77.48,47.181294815063474
39,0.06719618766784669,0.0012299922180175782,0.03903025115966797,0.023896770477294924,0.10086664056181907,0.010595782307684421,0.11146242306470872,7.0,98.118,60.71038593444824,0.05472542953491211,0.0006584068298339843,0.8404443342208863,0.008980829951167106,0.8494251668930054,7.0,77.63,47.25991515197754
40,0.06601072021484375,0.00040075920104980467,0.03893949096679687,0.023635572662353516,0.09557974282413721,0.010518331989943982,0.10609807481050491,7.0,98.266,60.82777796447754,0.054547296142578125,0.0004179527282714844,0.8369575852394104,0.0088880230858922,0.8458456113815308,7.0,77.89,47.06862583618164
41,0.06665352844238281,0.0011798690032958983,0.03880928466796875,0.02362918731689453,0.09042025318264961,0.010374900080263615,0.10079515323162079,7.0,98.516,60.45265908569336,0.05508277549743652,0.0008804435729980469,0.8416025519371033,0.008788202066719533,0.8503907509803772,7.0,77.89,46.533632583618164
42,0.06596254043579101,0.0006585121154785156,0.038675307693481445,0.023595829391479493,0.08701250009655953,0.010236674726307392,0.09724917488574981,7.0,98.598,59.924956696166994,0.054643153381347655,0.0004196113586425781,0.8423807357788086,0.008742624256014823,0.8511233613014221,7.0,78.04,46.491249963378905
43,0.06613369750976562,0.000674621810913086,0.03927648452758789,0.023143787384033204,0.0827170873272419,0.010134129943549633,0.09285121733427047,7.0,98.752,59.8502953515625,0.054657971572875975,0.0004280067443847656,0.8392622358322144,0.008702035714685917,0.8479642726898193,7.0,78.15,46.41480559387207
44,0.06603178932189942,0.0009475478363037109,0.03866995346069336,0.023371964950561524,0.07968082796871662,0.010070127998590469,0.08975095599114895,7.0,98.772,59.827773838500974,0.054750678253173826,0.0006485710144042969,0.8372209542274475,0.008606657810509205,0.8458276123046875,7.0,78.39,46.12443261108398
45,0.06586811264038087,0.000662750244140625,0.03922700370788574,0.022943520584106446,0.07717659684985877,0.009939850799739362,0.08711644760549069,7.0,98.896,59.366335106811526,0.054135923385620115,0.0004381156921386719,0.8355298280715943,0.008624222131073474,0.8441540488243103,7.0,78.28,46.29978479309082
46,0.06612364570617676,0.00065878662109375,0.039255909805297855,0.023167630767822266,0.07538209816634656,0.009877913248240947,0.08526001148462295,7.0,98.914,59.23928736572265,0.05410694961547852,0.0004045524597167969,0.8324207789421082,0.008620627830922604,0.8410414056777954,7.0,78.21,46.33944259338379
47,0.06518239265441894,0.0004050933074951172,0.03861084075927734,0.023146519165039063,0.07356478731542826,0.0098067389819026,0.08337152620434761,7.0,98.924,58.98692944580078,0.05473255996704102,0.00041028289794921876,0.8312406621932983,0.008579648242890835,0.8398203081130982,7.0,78.3,46.213801699829105
48,0.06519314498901367,0.00042783233642578123,0.03872813369750976,0.022988571472167967,0.07204457126677036,0.009735925772488118,0.0817804970061779,7.0,98.96,58.74765369445801,0.05491916923522949,0.0006422691345214843,0.8301415278434754,0.008572775000333786,0.8387143037796021,7.0,78.22,46.19083166503906
49,0.06573990989685058,0.000666016845703125,0.03922463272094726,0.022799377059936524,0.07065028718858957,0.00970052247196436,0.08035080962717533,7.0,99.084,58.619146196289066,0.05488910751342774,0.0008618492126464843,0.8285457677841187,0.00855712248235941,0.8371028866767883,7.0,78.23,46.15894009094238
50,0.06541241897583008,0.0008937093353271484,0.03862978523254394,0.022838447341918946,0.06936086102843285,0.009673112616837025,0.07903397357344627,7.0,99.066,58.52158203796387,0.05446497077941895,0.0004206123352050781,0.828157968711853,0.008550154526531696,0.8367081230163574,7.0,78.2,46.13877416381836
