Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
37,0.1885347686767578,0.0005082389831542968,0.14892005989074708,0.03503519889831543,0.15872741595745088,0.010233503061830997,0.16896091904997826,37.9968,96.058,42.22106137145996,0.21427916412353515,0.0004914791107177735,0.8093641461372375,0.010001780490577221,0.819365924358368,37.7472,76.56,42.06403716125488
38,0.19100996871948242,0.0008510074615478516,0.15089497917175293,0.0352159903717041,0.1503821956562996,0.010250038554668427,0.16063223400115967,38.192,96.354,42.00765962158203,0.2054110908508301,0.0007272998809814453,0.8125058863639831,0.010036086487770081,0.8225419742584229,37.888,76.57,41.968800659179685
39,0.1895962769317627,0.0009645128631591797,0.1490643529510498,0.03545615303039551,0.14270173965096475,0.010253240066766738,0.15295497968673705,38.31744,96.642,41.89388318054199,0.21353073196411132,0.0007322269439697266,0.8136239623069763,0.01007943328768015,0.8237033953666687,38.0672,76.53,41.942178125
40,0.19185356842041015,0.001666741943359375,0.15028078506469728,0.035797303161621094,0.13627213341236113,0.010268680484592915,0.146540813601017,38.44288,96.874,41.78137351745605,0.21663364181518555,0.0007324726104736328,0.8145746789932251,0.01010356965214014,0.8246782481193542,38.1728,76.53,41.89884892578125
41,0.19114166831970214,0.0006365100860595703,0.1505560238647461,0.03591559242248535,0.1301638058948517,0.010275963186919689,0.14043976929783822,38.57856,97.136,41.64199401000977,0.21773575019836425,0.0008794601440429687,0.8145170797348023,0.01009850514382124,0.8246155841827393,38.2624,76.67,41.75282102966309
42,0.19477370414733886,0.0006743963623046875,0.15286803871154786,0.037179153900146485,0.1250001666522026,0.010273314699530602,0.1352734812116623,38.64,97.318,41.5969656427002,0.2176742385864258,0.0008709110260009766,0.8142740320205688,0.010102046640217304,0.8243760791778565,38.4416,76.92,41.56237562866211
43,0.18776449851989746,0.0005791382598876953,0.14665085609436035,0.03653972297668457,0.12059332969546319,0.01026316190123558,0.13085649155378343,38.68608,97.46,41.558722186889646,0.22306241340637206,0.0004996341705322266,0.8132383566856384,0.01007306747585535,0.8233114239692688,38.4544,77.1,41.502266778564454
44,0.1902314089202881,0.0008160071563720703,0.14941805236816405,0.03602310028076172,0.11695579298973084,0.010259416949152946,0.12721520979881287,38.77056,97.568,41.53165375549317,0.2081835865020752,0.0004583942413330078,0.8105169116020202,0.010003744593262672,0.8205206558227539,38.3904,77.22,41.424113305664065
45,0.1926140771484375,0.0008576351165771485,0.1520696565246582,0.03566858245849609,0.1139717382389307,0.010250425715446472,0.12422216401100158,38.82944,97.668,41.45723890136719,0.21794383659362793,0.0007705818176269531,0.8068943073272705,0.009936697344481944,0.8168310068130493,38.352,77.4,41.29717118225098
46,0.18503488471984864,0.0005176834106445313,0.14421877700805663,0.03637584259033203,0.11158721771717071,0.010244118343293666,0.12183133625030518,38.87296,97.756,41.43792399230957,0.21355930099487305,0.0009829597473144532,0.8041519730567932,0.009880919113755226,0.8140328919410705,38.2752,77.64,41.24587801818848
47,0.1938825439453125,0.0009617893981933594,0.15076850357055663,0.038091124343872074,0.10936247757017613,0.010226677222549916,0.11958915479302407,38.87552,97.812,41.41744081604004,0.21578074645996093,0.0006067821502685547,0.8021915859222412,0.009844623313844204,0.8120362106323242,38.1984,77.7,41.252770248413086
48,0.18486676582336425,0.0004952061462402344,0.1434397452545166,0.036964955978393554,0.10755036405742169,0.010213728958666325,0.11776409304022789,38.87296,97.86,41.406070715942384,0.20447615013122558,0.00040015106201171874,0.800624752998352,0.009837104508280754,0.81046185836792,38.2496,77.71,41.17673208618164
49,0.19063881469726562,0.0009172815704345703,0.14920005119323732,0.03649013381958008,0.10580457731842995,0.010204919971525669,0.11600949725866318,38.87552,97.876,41.39652943725586,0.19963924217224122,0.0004991825103759765,0.7997890829086304,0.009834992031753063,0.8096240739822388,38.2368,77.67,41.19952403259278
50,0.17660042037963866,0.00041746246337890627,0.13867004165649413,0.03377445686340332,0.10416025392174721,0.010193009839057922,0.11435326364755631,38.85504,97.932,41.392718497924804,0.21084500350952148,0.0005886444091796875,0.7992365058898926,0.009837319979071618,0.8090738259315491,38.2624,77.66,41.17645255737305
