Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
1,0.22971052764892577,0.013801447677612304,0.1101946378326416,0.07169581161499024,1.4839962478256226,0.7122754807853698,1.4839962478256226,10.0,45.42,1146.7099730859375,0.11354284591674804,0.0006711353302001953,1.2108434038162232,0.7516017959594726,1.2108434038162232,10.0,55.88,1199.6729965820311
2,0.10568048782348632,0.0009226461029052734,0.035315094375610354,0.029345045471191405,1.0705439701843262,0.7510238919258118,1.0705439701843262,10.0,61.886,1116.3136216796875,0.046269042205810545,0.0006458595275878906,1.0029626600265502,0.7507312956809997,1.0029626600265502,10.0,64.42,1098.5387346679688
3,0.06874088516235352,0.001170708465576172,0.03538182624816894,0.029191840744018555,0.9147413469696045,0.7535859820556641,0.9147413469696045,10.0,67.494,1075.64338875,0.04667568893432617,0.0010929172515869142,0.888844588470459,0.7555345269203186,0.888844588470459,10.0,68.58,1119.6321693359375
4,0.3310485163879395,0.000642019271850586,0.18101520668029786,0.14604689071655275,0.9837408194732666,0.7201112269973755,0.9837408194732666,42.0,65.248,1378.00064703125,0.3678487045288086,0.0003320457458496094,0.9251032524108886,0.7066233040809632,0.9251032524108886,42.0,66.64,1351.4101170898437
5,0.2866985696411133,0.0006340825653076172,0.14967054222106935,0.13334040626525878,0.8763820510101319,0.7008619863891602,0.8763820510101319,42.0,69.124,1338.3172197265626,0.21184678802490234,0.0005996669769287109,0.888456286907196,0.6881579537391662,0.888456286907196,42.0,68.52,1328.71735234375
6,0.2857453332519531,0.000629156723022461,0.14957196960449218,0.1325178798675537,0.8351268200492858,0.6987241455078125,0.8351268200492858,42.0,70.462,1334.22397578125,0.21113754920959474,0.0008454082489013671,0.8369602454185486,0.7088642613410949,0.8369602454185486,42.0,70.84,1348.4532431640625
7,0.28843605728149413,0.0006251754760742187,0.15164625938415527,0.1331220676422119,0.776526704902649,0.7283254407119751,0.776526704902649,42.0,72.838,1370.1352611914062,0.21311511154174806,0.0008481319427490234,0.7876469947814941,0.7427326407432556,0.7876469947814941,42.0,72.54,1388.490500390625
8,0.2875129945373535,0.0006383659362792968,0.15113403076171875,0.13268613296508788,0.7275990957641602,0.7628364696884156,0.7275990957641602,42.0,74.53,1412.0085242382813,0.2136364532470703,0.0008531002044677734,0.7748148104667664,0.7803344674110413,0.7748148104667664,42.0,72.64,1436.2483966796874
9,0.2882018665313721,0.000913962631225586,0.14996081985473633,0.13426996063232421,0.6870050814819336,0.8001693270874023,0.6870050814819336,42.0,76.12,1461.3374857226563,0.21294113273620605,0.0008300548553466797,0.7316437400817871,0.8174969326019287,0.7316437400817871,42.0,74.47,1486.2821619140625
10,0.28797923301696776,0.0006390451049804687,0.1507607579803467,0.13353036193847656,0.6442133505630493,0.83258416847229,0.6442133505630493,42.0,77.678,1509.4937039648437,0.21180004386901854,0.0005929466247558594,0.722808665561676,0.8480031093597412,0.722808665561676,42.0,74.77,1532.4759182617188
