Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
11,0.28768420059204103,0.0006360341644287109,0.1475724422454834,0.13614827827453613,0.5128508623886109,0.9424516951370239,0.5128508623886109,42.0,82.438,1950.8363095703126,0.20617328300476073,0.0006109050750732422,0.6210704343795777,0.9593470432281495,0.6210704343795777,42.0,78.69,1962.1771056640625
12,0.2812306044769287,0.0003583781433105469,0.1438280928039551,0.13393418251037598,0.48016367864608767,0.9636556707191467,0.48016367864608767,42.0,83.718,1974.6806749609375,0.2063912082672119,0.00034622764587402343,0.5911861772537231,0.9825442636489868,0.5911861772537231,42.0,80.04,1984.179801953125
13,0.2815711781311035,0.0006228614807128907,0.1440160940551758,0.13383887397766114,0.4509412934398651,0.9888739782333374,0.4509412934398651,42.0,84.608,2012.767100078125,0.20824437561035156,0.00037755126953125,0.5866418653488159,1.0078433143615724,0.5866418653488159,42.0,79.53,2030.8661686523437
14,0.28043349197387696,0.000343260498046875,0.14346797592163085,0.13353051078796388,0.42150936765670777,1.0169035934448243,0.42150936765670777,42.0,85.592,2045.64322078125,0.20593447647094726,0.00034707145690917967,0.5926851066589356,1.0335085943222047,0.5926851066589356,42.0,80.19,2055.681000390625
15,0.28166372955322266,0.0009152004241943359,0.14417016204833985,0.13348422470092774,0.39853607037544253,1.0418495908737182,0.39853607037544253,42.0,86.258,2079.556782578125,0.20811253967285157,0.0006091350555419921,0.5733053712844849,1.0582681571960448,0.5733053712844849,42.0,80.56,2100.8519654296874
16,0.2809363107299805,0.0006290382385253906,0.14412802467346192,0.13309483184814452,0.3703668933725357,1.0623774757385254,0.3703668933725357,42.0,87.482,2110.58942578125,0.20619320220947265,0.0006190715789794922,0.5744209712982178,1.077598978805542,0.5744209712982178,42.0,80.26,2117.56937578125
17,0.2837904409790039,0.0003475090789794922,0.14604230049133302,0.134295352935791,0.3444805599546433,1.0738028009033203,0.3444805599546433,42.0,88.304,2125.1580935546876,0.2174067024230957,0.0003323749542236328,0.588265057182312,1.0945350267410279,0.588265057182312,42.0,80.11,2139.648414453125
18,0.2833210279083252,0.00036764251708984376,0.14620427925109863,0.1336406883239746,0.32752319221496584,1.088788111000061,0.32752319221496584,42.0,88.868,2151.3773670703126,0.20570236206054687,0.0008926132202148438,0.5899498170852661,1.1051646482467652,0.5899498170852661,42.0,80.42,2169.072862109375
19,0.2811692150878906,0.00035082420349121093,0.14383135292053223,0.13389203643798828,0.30520252683639526,1.109102753868103,0.30520252683639526,42.0,89.728,2183.9094798828123,0.21105735511779786,0.0008875267028808593,0.5958728772163391,1.1296944463729859,0.5958728772163391,42.0,80.41,2201.003635546875
20,0.28416501121521,0.000351312255859375,0.14541330192565918,0.13521078384399415,0.2832104512143135,1.132489674987793,0.2832104512143135,42.0,90.484,2211.3002681640623,0.21207202110290527,0.00036560783386230467,0.5810801558494568,1.1384668411254883,0.5810801558494568,42.0,81.18,2218.666599609375
21,0.28206874046325686,0.0003622380828857422,0.14480289627075196,0.13380019638061524,0.2613256641769409,1.1435894495773316,0.2613256641769409,42.0,91.298,2225.7181475390626,0.2058898956298828,0.00037254905700683595,0.587260991191864,1.1512749729156495,0.587260991191864,42.0,80.96,2236.4353958984375
22,0.28286841102600097,0.000909654769897461,0.14552125793457032,0.13335978256225586,0.2477441413807869,1.1658238869476318,0.2477441413807869,42.0,91.718,2252.137289296875,0.20737598686218262,0.0004113826751708984,0.6011468549728394,1.1807442848205567,0.6011468549728394,42.0,80.83,2266.9167294921876
23,0.2811494142150879,0.0003402178192138672,0.14402235801696778,0.1336985102081299,0.2271116042804718,1.1861068199157714,0.2271116042804718,42.0,92.582,2282.6357934765624,0.2092567153930664,0.0009422298431396484,0.5998415800094604,1.1944581521987916,0.5998415800094604,42.0,81.27,2290.451582421875
24,0.28042957832336424,0.0003542662811279297,0.14404101699829103,0.13295628715515137,0.2076079000711441,1.192689326057434,0.2076079000711441,42.0,93.252,2297.69128671875,0.20525042419433595,0.0006069316864013672,0.6044240740776062,1.194769940185547,0.6044240740776062,42.0,80.94,2305.1517607421874
25,0.28096762702941896,0.0003520660400390625,0.1439609575653076,0.13357674613952636,0.19595878881573678,1.1978512831878663,0.19595878881573678,42.0,93.636,2316.282532265625,0.2091565185546875,0.00033513603210449217,0.6107635643005371,1.1999485712051392,0.6107635643005371,42.0,81.3,2325.3001537109376
26,0.2830313299560547,0.0006314840698242188,0.14553607879638672,0.13376771217346192,0.18022931395053862,1.2095611401367188,0.18022931395053862,42.0,94.228,2335.1069946484376,0.2081284523010254,0.0003553150177001953,0.6095702461242676,1.207055917930603,0.6095702461242676,42.0,81.34,2338.864384375
27,0.28228491065979006,0.0006298693084716796,0.14500596565246582,0.1335781519317627,0.16750750195741654,1.2181176337432862,0.16750750195741654,42.0,94.83,2349.9629408984374,0.20610230751037598,0.00033017539978027344,0.6164592454910278,1.2220827505111693,0.6164592454910278,42.0,81.39,2357.5624716796874
28,0.2825158877563477,0.0006216075897216797,0.1458176319885254,0.13303118186950683,0.15428305780410767,1.233270350112915,0.15428305780410767,42.0,95.168,2369.411895625,0.2109302894592285,0.00035229759216308593,0.6285845156669617,1.2377006067276002,0.6285845156669617,42.0,81.29,2378.409212109375
29,0.28405059898376467,0.00035696304321289064,0.14751343315124513,0.13311234680175782,0.13891314209580422,1.244439912109375,0.13891314209580422,42.0,95.948,2385.85924296875,0.2057518913269043,0.0003620914459228516,0.6389632353782654,1.2455069116592408,0.6389632353782654,42.0,81.42,2390.853518359375
30,0.28278737312316893,0.0009108528137207031,0.14432371864318846,0.13444979637145996,0.12777536919355392,1.2490728303909302,0.12777536919355392,42.0,96.23,2397.1565290234375,0.2092292869567871,0.0006204002380371093,0.638864273929596,1.2480027994155884,0.638864273929596,42.0,81.34,2398.5798431640624
31,0.2827221592712402,0.0006291829681396485,0.1457926360321045,0.1332329633331299,0.11509047937273979,1.255278228111267,0.11509047937273979,42.0,96.796,2405.86506546875,0.20683571395874023,0.0003594066619873047,0.6396872051239013,1.2558530681610107,0.6396872051239013,42.0,81.68,2410.3052919921874
32,0.28185348403930666,0.0003418962097167969,0.14459664474487305,0.1338193500518799,0.10235586000442505,1.263098126373291,0.10235586000442505,42.0,97.33,2417.7528744140627,0.20659424171447754,0.0003341533660888672,0.6476442899703979,1.2597077877044678,0.6476442899703979,42.0,81.78,2419.9682744140623
33,0.28453065589904786,0.0006395977783203125,0.14578812782287598,0.13498475379943847,0.09021156913757324,1.266372038345337,0.09021156913757324,42.0,97.854,2425.902385,0.20789009704589845,0.00035120964050292967,0.6591231513023377,1.2667596904754639,0.6591231513023377,42.0,81.5,2430.32787109375
34,0.28572171279907227,0.0006348491668701172,0.14797279037475586,0.13397156326293946,0.07953636008501053,1.272288690032959,0.07953636008501053,42.0,98.24,2435.0151046875,0.21364629402160645,0.0003493663787841797,0.6580248544692994,1.2689282066345215,0.6580248544692994,42.0,81.63,2436.36788828125
35,0.28750275100708006,0.0006177206420898437,0.1504367813873291,0.1334004312133789,0.07013632818937302,1.2782473005294799,0.07013632818937302,42.0,98.618,2440.339412578125,0.21634257850646973,0.0003581764221191406,0.663257326221466,1.2775254959106446,0.663257326221466,42.0,81.79,2442.2802783203124
36,0.28795243034362794,0.0009049197387695312,0.15056989898681641,0.1334222901916504,0.06280521953761578,1.284131347579956,0.06280521953761578,42.0,98.858,2447.7470025,0.2119229293823242,0.0006091442108154297,0.6656359978675842,1.2808813869476319,0.6656359978675842,42.0,82.11,2450.13343359375
37,0.2835124063873291,0.0012027526092529296,0.14448867805480958,0.13472227493286132,0.05893735977590084,1.2891516637802125,0.05893735977590084,42.0,98.97,2456.07649890625,0.20679162712097168,0.00034594383239746094,0.6794134625434876,1.287039452934265,0.6794134625434876,42.0,82.0,2458.328673828125
38,0.28234097526550295,0.00036882568359375,0.14466960731506348,0.1341943325805664,0.05127512283205986,1.2910974984359742,0.05127512283205986,42.0,99.184,2461.5430666015627,0.20854116020202637,0.000349365234375,0.6807146575927734,1.287569746208191,0.6807146575927734,42.0,82.18,2462.937428515625
