Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
1,0.256215835647583,0.013058777465820312,0.11124799926757813,0.09184045539855958,1.547640772705078,0.0455237417703867,1.593164514579773,10.0,43.434,8.04245591014862,0.1481946044921875,0.001886666488647461,1.320469510269165,0.02111760897934437,1.3415871231079102,10.0,52.25,3.3686188223838807
2,0.12481347328186035,0.001318651123046875,0.03113046691894531,0.04577810646057129,1.2343801628494262,0.018870051369071005,1.253250214614868,10.0,56.118,1.4793951611948013,0.052525056076049806,0.0012445877075195312,1.164315757751465,0.0141390015989542,1.1784547645568848,10.0,58.14,0.2384639841377735
3,0.08830860450744629,0.0010744979095458984,0.031079061660766603,0.05224439483642578,1.0788457766723634,0.014739359923601151,1.0935851371002197,10.0,61.736,1.527058780851364,0.053455947875976566,0.0006822830200195313,1.010926347541809,0.011109311981499195,1.0220356601715088,10.0,64.21,0.6706678007125855
4,0.0769253279876709,0.00044621437072753906,0.04443981872558594,0.027840908126831054,0.9877882454681397,0.01092169637054205,0.9987099417495727,7.0,65.206,47.5239864654541,0.27277302474975584,0.0016100341796875,0.9624792249679566,0.007855188919603824,0.9703344133377075,7.0,65.64,34.56054211730957
5,0.06910545837402343,0.0004081990051269531,0.03946923767089844,0.02568307014465332,0.9085875122833252,0.009031371431052685,0.9176188832855224,7.0,67.962,41.14560953125,0.056319425201416015,0.0007242191314697266,0.899635951423645,0.007123331999033689,0.9067592823028564,7.0,67.95,32.454096520996096
6,0.06910988960266114,0.0006988350677490235,0.039208445205688475,0.025654933319091796,0.8469934225082397,0.008044191114902496,0.8550376132774353,7.0,70.43,37.48485789184571,0.05730322113037109,0.000688848876953125,0.8564593735694885,0.0065257411368191244,0.8629851160049439,7.0,69.63,30.821980322265624
7,0.06837232070922851,0.00037439888000488284,0.03904208831787109,0.025444426193237304,0.7968933525657654,0.007514390128403902,0.8044077428245544,7.0,72.178,35.4099453729248,0.055614052200317385,0.0006741783142089843,0.8220190466880798,0.006346735632419586,0.8283657817840576,7.0,70.55,29.46860869445801
8,0.0677520150756836,0.00041536689758300783,0.03874177947998047,0.025100442123413086,0.7539297262954712,0.007143256782442331,0.7610729837036133,7.0,73.584,33.756846237182614,0.05741249160766602,0.00041172637939453126,0.8061045095443725,0.00591799026876688,0.8120225004196167,7.0,71.32,27.648296804809572
9,0.06875849098205566,0.0003892106628417969,0.03908821258544922,0.025752968139648436,0.7167388056182862,0.006844099653363227,0.7235829054069519,7.0,74.988,32.549906450805665,0.05596264114379883,0.0006848606109619141,0.7742809749603271,0.005878253135085106,0.7801592281341553,7.0,72.19,27.103805247497558
10,0.06828268241882324,0.00036990509033203126,0.038834720458984374,0.02553769187927246,0.6831199349594116,0.006720933596640825,0.6898408683013916,7.0,76.232,32.02486563964844,0.05496330108642578,0.000651806640625,0.7605376223564148,0.005551710822433233,0.7660893337249756,7.0,72.96,26.484854852294923
11,0.06807173057556153,0.0003740216827392578,0.0388183048248291,0.025356983642578126,0.6537066039657593,0.006428191232383251,0.6601347964096069,7.0,77.442,30.8951265524292,0.05598417510986328,0.0003893074035644531,0.7530164192199708,0.0055830934301018716,0.7585995152473449,7.0,73.48,26.147353520202635
12,0.06797963005065918,0.00038985824584960937,0.03847113502502442,0.025578833618164064,0.6256929073429107,0.006295514604747295,0.6319884229755401,7.0,78.168,30.128759586791993,0.05563785858154297,0.0006854450225830079,0.7427044313430786,0.005551583813130856,0.7482560144424438,7.0,74.16,26.1259303024292
13,0.06783280921936036,0.000655929183959961,0.03826473510742188,0.025372903594970703,0.599117432012558,0.006185665999352932,0.605303097524643,7.0,79.102,29.76505167236328,0.055296667098999025,0.00038491897583007814,0.7270871762275696,0.00562834810167551,0.732715524482727,7.0,74.63,26.79452446746826
14,0.06796096046447754,0.00039671188354492185,0.038653877182006836,0.025383469009399414,0.5741956341743469,0.006234820083230734,0.5804304542732239,7.0,80.198,29.790176658630372,0.055249441528320314,0.0004286754608154297,0.7220456087112427,0.00554564181342721,0.727591247177124,7.0,75.24,26.02692808380127
15,0.0674873203277588,0.0003796592712402344,0.038909359664916994,0.02471087287902832,0.5519605638027191,0.006242479896098376,0.5582030436897277,7.0,80.926,29.741848522033692,0.05637285385131836,0.0004182270050048828,0.7212367828369141,0.005393289185315371,0.7266300721168518,7.0,74.95,25.31205531463623
16,0.06885415473937988,0.0003886249542236328,0.03979491226196289,0.02513643684387207,0.530728594789505,0.006315397729426623,0.5370439928150177,7.0,81.86,30.106481472473146,0.056027478408813475,0.00043242149353027345,0.7127195190429687,0.00560437709018588,0.7183238973617554,7.0,75.51,26.21507587890625
17,0.06959826278686523,0.0006770627593994141,0.04007270233154297,0.02532831100463867,0.5099468756437302,0.006579201019406318,0.5165260764312745,7.0,82.53,31.24456003845215,0.056289704895019534,0.0006667472839355469,0.7078661439895629,0.005995180967450142,0.7138613250732422,7.0,75.69,28.062103594970704
18,0.06944915985107422,0.00039789833068847654,0.03956798881530762,0.02593317886352539,0.488432854552269,0.006762312199324369,0.49519516729354857,7.0,83.29,32.58270094848633,0.055390253448486325,0.0004217723846435547,0.7050058426856994,0.006117049100250006,0.7111228906631469,7.0,75.93,28.99284013366699
19,0.07008677040100098,0.00037436470031738283,0.039810891342163084,0.026345412673950196,0.46951264894962313,0.007096987644582987,0.47660963708877563,7.0,83.958,34.303510134887695,0.05581373252868652,0.00039445228576660157,0.7042990980148316,0.006456502212584018,0.7107556004524231,7.0,76.07,30.664558215332033
