Epoch,Train/Batch Time,Train/Data Time,Train/Forward Pass Time,Train/Backward Pass Time,Train/Cross Entropy Loss,Train/Skip Loss,Train/Net Loss,Train/NFE,Train/Accuracy,Train/Residual,Test/Batch Time,Test/Data Time,Test/Cross Entropy Loss,Test/Skip Loss,Test/Net Loss,Test/NFE,Test/Accuracy,Test/Residual
1,0.24352245376586915,0.012229654541015624,0.11690990951538086,0.07383489799499511,1.4886167722320556,0.7131869952964782,1.4886167722320556,10.0,45.148,613.1576006689453,0.12242619400024414,0.0014020339965820313,1.197660947418213,0.7375431097030639,1.197660947418213,10.0,56.93,246.1699230834961
2,0.11338824371337891,0.0019186161804199218,0.035808644790649415,0.028934107208251954,1.076002799949646,0.7406455714988709,1.076002799949646,10.0,61.45,161.79735462524414,0.04466806411743164,0.00032887725830078125,0.9693387634277344,0.7454310398101807,0.9693387634277344,10.0,65.65,81.05490451660157
3,0.07113942825317383,0.001762192153930664,0.0364564217376709,0.029550882873535158,0.9097134878158569,0.745330051574707,0.9097134878158569,10.0,67.786,103.78645745605469,0.04850924911499024,0.001061749267578125,0.8905161409378052,0.7509034543991089,0.8905161409378052,10.0,68.37,129.62071833496094
4,0.3424672090148926,0.0017856290435791016,0.18180060844421386,0.15515771102905274,0.8925762539863586,0.7312425993156433,0.8925762539863586,42.0,68.68,1385.3100823632813,0.3919846481323242,0.0003360549926757813,0.8401719102859497,0.7350012315750122,0.8401719102859497,42.0,70.21,1382.1896271484375
5,0.28804271644592283,0.000309149169921875,0.14704155014038087,0.13741304176330565,0.7794924634838104,0.7413960979843139,0.7794924634838104,42.0,72.76,1397.6686577148437,0.21601027755737304,0.000366094970703125,0.7626654142379761,0.7493953799247741,0.7626654142379761,42.0,73.07,1410.3085612304687
6,0.28802620040893556,0.001025992202758789,0.14527281448364257,0.138421432723999,0.7083346116256714,0.7571523813438416,0.7083346116256714,42.0,75.424,1423.9377090039063,0.21551895446777344,0.00032394599914550783,0.7054701679229737,0.7653428325653077,0.7054701679229737,42.0,75.25,1438.856696875
7,0.28760155395507814,0.00030494537353515624,0.14662260124206544,0.1373871868133545,0.6500647723197936,0.7741338751029968,0.6500647723197936,42.0,77.344,1453.6615370703125,0.2175872402191162,0.00033480072021484377,0.6677467741012574,0.782686065864563,0.6677467741012574,42.0,76.97,1468.0112841796874
8,0.2950055863189697,0.0017519168090820313,0.14991782165527343,0.1398495301055908,0.6032626204299927,0.789807267036438,0.6032626204299927,42.0,79.008,1482.461681875,0.21653990364074707,0.0003368156433105469,0.6532719415664673,0.7986218379974366,0.6532719415664673,42.0,77.35,1495.4075995117187
9,0.29404001663208007,0.0010424250030517579,0.1499056379699707,0.13964677429199218,0.5634293469810486,0.8036449273109436,0.5634293469810486,42.0,80.468,1506.0621929492188,0.22077825241088866,0.0018636749267578125,0.6273449951171876,0.8108397093772888,0.6273449951171876,42.0,78.1,1518.8736215820313
10,0.2925287714385986,0.00024014312744140626,0.14882853904724122,0.13993682746887207,0.5269957522296905,0.8189429317092896,0.5269957522296905,42.0,81.678,1533.2024500390626,0.21970935897827149,0.00028286056518554687,0.6020953797340393,0.8271456001281738,0.6020953797340393,42.0,79.33,1544.1138669921875
11,0.2937018039703369,0.00023883399963378906,0.1499162171936035,0.14002049980163575,0.49288579708099367,0.8336238326644897,0.49288579708099367,42.0,83.05,1557.836204609375,0.22112408866882324,0.00026920700073242187,0.6068805221557617,0.8449244420051575,0.6068805221557617,42.0,79.27,1573.7975088867188
12,0.29418790435791015,0.00024108993530273437,0.15133077606201173,0.13906175399780274,0.4623654574394226,0.8490669511985779,0.4623654574394226,42.0,84.154,1584.4270428125,0.2211138858795166,0.00026639328002929687,0.6008853086471557,0.8584247292518615,0.6008853086471557,42.0,79.48,1596.4463357421876
13,0.2934708292388916,0.0009752325439453125,0.1501334349822998,0.13883345680236817,0.43415920694351195,0.8609854337692261,0.43415920694351195,42.0,85.096,1606.859026015625,0.22100547790527345,0.0002702823638916016,0.6015691068649291,0.8690253887176513,0.6015691068649291,42.0,79.42,1616.97966171875
